-0.00,-0.00,0.27,-0.00,-0.00
-0.00,-0.00,0.27,-0.00,-0.00
-0.00,-0.00,0.27,-0.00,-0.00
-0.00,-0.00,0.27,-0.00,-0.00
-0.00,-0.00,0.27,-0.00,-0.00
-0.00,-0.00,0.27,-0.00,-0.00
-0.00,-0.00,0.27,-0.00,-0.00
-0.00,-0.00,0.27,2.67,2.78
0.07,0.07,1.19,14.21,13.76
1.88,1.88,1.90,15.76,16.10
13.55,13.55,8.90,40.89,19.13
16.06,16.06,16.58,77.69,27.70
21.91,21.91,24.94,74.95,32.43
21.15,21.15,18.62,78.64,32.49
18.26,18.26,12.95,79.29,30.39
13.48,13.48,9.78,79.29,27.20
13.21,13.21,9.62,78.46,24.22
12.48,12.48,11.43,77.32,23.34
13.68,13.68,11.54,76.37,26.09
6.78,6.78,8.71,74.61,22.72
2.91,2.91,6.42,72.18,21.63
1.17,1.17,5.87,68.73,19.16
0.87,0.87,4.91,64.63,15.01
1.82,1.82,5.39,60.74,13.86
2.58,2.58,1.64,58.36,10.42
7.86,7.86,8.53,54.97,13.29
12.21,12.21,15.22,69.29,27.94
13.89,13.89,17.92,82.86,31.31
13.61,13.61,14.92,80.95,30.09
14.12,14.12,13.83,80.81,32.56
12.87,12.87,12.89,80.19,27.71
11.97,11.97,17.24,79.53,30.08
10.87,10.87,19.64,78.23,26.62
7.87,7.87,21.98,77.28,27.69
8.94,8.94,22.41,75.82,28.54
2.67,2.67,18.90,73.67,28.08
2.22,2.22,15.90,70.26,28.52
0.79,0.79,12.28,66.47,25.15
0.38,0.38,9.50,62.57,20.24
0.69,0.69,4.28,57.64,13.07
1.26,1.26,1.01,52.35,14.99
5.63,5.63,8.05,52.00,17.31
7.40,7.40,15.38,74.14,29.02
12.61,12.61,19.28,79.83,31.27
14.22,14.22,15.66,79.01,29.16
11.94,11.94,11.59,79.24,28.69
11.52,11.52,13.10,78.81,30.56
12.61,12.61,20.03,79.78,30.74
11.30,11.30,21.79,79.55,31.40
10.97,10.97,24.81,79.27,28.80
6.82,6.82,25.72,77.93,25.44
6.33,6.33,23.78,76.44,22.37
2.25,2.25,18.52,74.48,19.99
0.73,0.73,15.34,71.76,19.50
0.33,0.33,10.63,68.41,16.73
1.48,1.48,8.04,64.40,14.23
2.51,2.51,5.21,59.28,13.41
5.48,5.48,11.08,59.02,17.34
13.75,13.75,24.99,73.29,25.42
16.04,16.04,25.08,84.70,30.36
15.76,15.76,22.67,73.38,29.25
16.40,16.40,19.39,81.13,27.18
19.59,19.59,25.67,73.65,28.90
19.62,19.62,23.94,75.78,24.24
21.65,21.65,26.63,74.40,27.73
16.53,16.53,23.03,71.61,20.29
16.08,16.08,26.07,76.08,24.62
10.10,10.10,18.58,67.93,18.20
10.34,10.34,23.07,74.07,21.49
7.69,7.69,14.82,66.01,17.94
3.50,3.50,9.69,72.27,13.34
1.11,1.11,3.22,67.87,17.39
3.08,3.08,10.18,67.52,24.07
9.51,9.51,21.30,77.00,37.02
13.15,13.15,27.79,80.06,41.30
16.46,16.46,27.78,80.39,40.14
16.17,16.17,25.58,79.93,37.47
17.97,17.97,24.38,79.44,39.70
18.93,18.93,22.24,82.16,38.16
16.01,16.01,26.41,79.56,35.26
12.23,12.23,30.33,80.31,36.39
10.98,10.98,30.47,79.86,36.84
12.27,12.27,30.99,77.60,36.71
11.74,11.74,26.10,77.43,32.05
